PLATFORM,WELL ORI,WELL,POTENTIAL (bbl/d),OPNS DATE,DOWNTIME,DESCRIPTION,CPL CODE,TYPE CODE,CAT CODE,PRIM CODE,SEC CODE,START DATE,END DATE,,,
Dulang,DULG-C018-SS,W-C-18S,147.34,2-Jan-19,12,C18S flowing intermittently – erratic temperature trend. Well was previously flowing as single string (C18L idle). C18S start unstable flow post flowing C18L [C18S],I,U,W,C,N,2-Jan-19,2-Jan-19,,,
Dulang,DULG-C018-SS,W-C-18S,147.34,3-Jan-19,6,C18S flowing intermittently – erratic temperature trend. Well was previously flowing as single string (C18L idle). C18S start unstable flow post flowing C18L [C18S],I,U,W,C,N,3-Jan-19,3-Jan-19,,,
Dulang,DULG-C018-SS,W-C-18S,147.34,5-Jan-19,12,C18S flowing intermittently – erratic temperature trend. Well was previously flowing as single string (C18L idle). C18S start unstable flow post flowing C18L [C18S],I,U,W,C,N,5-Jan-19,5-Jan-19,,,
Dulang,DULG-C018-SS,W-C-18S,147.34,6-Jan-19,12,C18S flowing intermittently – erratic temperature trend. Well was previously flowing as single string (C18L idle). C18S start unstable flow post flowing C18L [C18S],I,U,W,C,N,6-Jan-19,6-Jan-19,,,
Dulang,DULG-C018-SS,W-C-18S,147.34,9-Jan-19,12,C18S flowing intermittently – erratic temperature trend. Well was previously flowing as single string (C18L idle). C18S start unstable flow post flowing C18L [C18S],I,U,W,C,N,9-Jan-19,9-Jan-19,,,
Dulang,DULG-C018-SS,W-C-18S,147.34,22-Jan-19,6,C18S flowing intermittently – erratic temperature trend. Well was previously flowing as single string (C18L idle). C18S start unstable flow post flowing C18L [C18S],I,U,W,C,N,22-Jan-19,22-Jan-19,,,
Dulang,DULG-C018-SS,W-C-18S,147.34,23-Jan-19,12,C18S flowing intermittently – erratic temperature trend. Well was previously flowing as single string (C18L idle). C18S start unstable flow post flowing C18L [C18S],I,U,W,C,N,23-Jan-19,23-Jan-19,,,
Dulang,DULG-C018-SS,W-C-18S,147.34,24-Jan-19,1,C18S flowing intermittently – erratic temperature trend. Well was previously flowing as single string (C18L idle). C18S start unstable flow post flowing C18L [C18S],I,U,W,C,N,24-Jan-19,24-Jan-19,,,
Dulang,DULG-C027-SS,W-C-27S,149.26,23-Jan-19,3,Well quit,I,U,W,C,P,23-Jan-19,23-Jan-19,,,
Dulang,DULG-D004-LS,W-D-04L,985.49,22-Jan-19,3,Found temp drop. Manually shut in and kick off well,I,U,W,C,P,22-Jan-19,22-Jan-19,,,
Dulang,DULG-D006-LS,W-D-06L,233.46,3-Jan-19,0.5,Well quit,I,U,W,C,P,3-Jan-19,3-Jan-19,,,
Dulang,DULG-D011-SS,W-D-11S,125.34,11-Jan-19,8,Gas lift optimisation to enable more stable flow,I,U,W,C,M,11-Jan-19,11-Jan-19,,,
Dulang,DULG-D011-SS,W-D-11S,125.34,24-Jan-19,1,Gas lift optimisation to enable more stable flow,I,U,W,C,M,24-Jan-19,24-Jan-19,,,
Dulang,DULG-D011-SS,W-D-11S,125.34,25-Jan-19,1.5,Well gassing. Manually shut in to kick off well,I,U,W,C,P,25-Jan-19,25-Jan-19,,,
Dulang,DULG-D011-SS,W-D-11S,125.34,26-Jan-19,2,Well gassing. Manually shut in to kick off well,I,U,W,C,P,26-Jan-19,26-Jan-19,,,
Dulang,DULG-D011-SS,W-D-11S,125.34,28-Jan-19,1,Well gassing. Manually shut in to kick off well,I,U,W,C,P,28-Jan-19,28-Jan-19,,,
Dulang,DULG-D011-SS,W-D-11S,125.34,29-Jan-19,1,Well gassing. Manually shut in to kick off well,I,U,W,C,P,29-Jan-19,29-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,1-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,1-Jan-19,1-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,2-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,2-Jan-19,2-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,3-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,3-Jan-19,3-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,4-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,4-Jan-19,4-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,5-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,5-Jan-19,5-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,6-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,6-Jan-19,6-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,7-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,7-Jan-19,7-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,8-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,8-Jan-19,8-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,9-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,9-Jan-19,9-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,10-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,10-Jan-19,10-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,11-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,11-Jan-19,11-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,12-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,12-Jan-19,12-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,13-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,13-Jan-19,13-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,14-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,14-Jan-19,14-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,15-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,15-Jan-19,15-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,16-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,16-Jan-19,16-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,17-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,17-Jan-19,17-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,18-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,18-Jan-19,18-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,19-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,19-Jan-19,19-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,20-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,20-Jan-19,20-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,21-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,21-Jan-19,21-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,22-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,22-Jan-19,22-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,23-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,23-Jan-19,23-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,24-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,24-Jan-19,24-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,25-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,25-Jan-19,25-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,26-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,26-Jan-19,26-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,27-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,27-Jan-19,27-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,28-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,28-Jan-19,28-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,29-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,29-Jan-19,29-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,30-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,30-Jan-19,30-Jan-19,,,
Dulang,DULG-D021S01-TS,W-D-21S,0,31-Jan-19,24,"Shut in due to HWCUT, to reattempt to flow to confirm depleted",I,U,W,A,F,31-Jan-19,31-Jan-19,,,
Dulang,DULG-D027-TS,W-D-27,390.37,7-Jan-19,7,Gas lift optimisation to enable more stable flow,I,U,W,C,M,7-Jan-19,7-Jan-19,,,
Dulang,DULG-D027-TS,W-D-27,390.37,8-Jan-19,4,Gas lift optimisation to enable more stable flow,I,U,W,C,M,8-Jan-19,8-Jan-19,,,
Dulang,DULG-D027-TS,W-D-27,390.37,9-Jan-19,2,Found temp drop. Manually shut in and kick off well,I,U,W,C,P,9-Jan-19,9-Jan-19,,,
Dulang,DULG-D027-TS,W-D-27,390.37,10-Jan-19,2.5,Gas lift optimisation to enable more stable flow,I,U,W,C,M,10-Jan-19,10-Jan-19,,,
Dulang,DULG-D027-TS,W-D-27,390.37,13-Jan-19,7.5,Gas lift optimisation to enable more stable flow,I,U,W,C,M,13-Jan-19,13-Jan-19,,,
Dulang,DULG-D027-TS,W-D-27,390.37,14-Jan-19,8,Gas lift optimisation to enable more stable flow,I,U,W,C,M,14-Jan-19,14-Jan-19,,,
Dulang,DULG-D027-TS,W-D-27,390.37,15-Jan-19,0.25,Found temp drop. Manually shut in and kick off well,I,U,W,C,P,15-Jan-19,15-Jan-19,,,
Dulang,DULG-D029-TS,W-D-29,323.39,25-Jan-19,2,Found gassing. Manually shut in and kick off well,I,U,W,C,P,25-Jan-19,25-Jan-19,,,
Dulang,DULG-D032-SS,W-D-32S,668.79,15-Jan-19,0.5,Well quit,I,U,W,C,P,15-Jan-19,15-Jan-19,,,
Dulang,DULG-C001-SS,W-C-01S,385.21,13-Feb-19,24,Shut in well due to leak found at tubing hanger ring gasket,I,U,W,B,S,13-Feb-19,13-Feb-19,,,
Dulang,DULG-C001-LS,W-C-01L,358.51,15-Feb-19,24,Shut in well due to leak found at tubing hanger ring gasket,I,U,W,B,S,15-Feb-19,15-Feb-19,,,
Dulang,DULG-C001-LS,W-C-01L,358.51,16-Feb-19,24,Shut in well due to leak found at tubing hanger ring gasket,I,U,W,B,S,16-Feb-19,16-Feb-19,,,
Dulang,Dulang-D002S01-TS,W-D-02S,352.09,23-Jun-19,24,WV not fully open-Shear pin retainer stem broken for wing valve,I,U,W,B,X,23-Jun-19,23-Jun-19,,,
Dulang,Dulang-D012S01-TS,W-D-12S,325.02,14-May-19,24,Shut in for control line leak repair.,I,U,W,B,S,14-May-19,14-May-19,,,
Dulang,DULG-D026S01-SS,W-D-26S,297.42,28-May-19,24,SSV closed suspected O-Ring leaking,I,U,W,B,O,28-May-19,28-May-19,,,
Dulang,DULG-D026S01-SS,W-D-26S,297.42,29-May-19,24,SSV closed suspected O-Ring leaking,I,U,W,B,O,29-May-19,29-May-19,,,
Dulang,DULG-D026S01-SS,W-D-26S,297.42,30-May-19,24,SSV closed suspected O-Ring leaking,I,U,W,B,O,30-May-19,30-May-19,,,
Dulang,DULG-D026S01-SS,W-D-26S,297.42,31-May-19,24,SSV closed suspected O-Ring leaking,I,U,W,B,O,31-May-19,31-May-19,,,
Dulang,DULG-D029-TS,W-D-29,321.22,16-May-19,22,Kick off but well quit. Found leak at crown cap.,I,U,W,B ,X,16-May-19,16-May-19,,,
Dulang,DULG-D029-TS,W-D-29,264.43,13-Aug-19,24,Well Quit due to SCSSV tripped,I,U,W,B,O,13-Aug-19,13-Aug-19,,,
Dulang,Dulang-D012S01-TS,W-D-12S,325.02,29-May-19,18.5,Shut in for MTM rectification,I,U,W,B,S,29-May-19,29-May-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,3-Mar-19,1,Well quit,I,U,W,C,P,3-Mar-19,3-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,20-Mar-19,12,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,20-Mar-19,20-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,21-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,21-Mar-19,21-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,22-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,22-Mar-19,22-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,23-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,23-Mar-19,23-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,24-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,24-Mar-19,24-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,25-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,25-Mar-19,25-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,26-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,26-Mar-19,26-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,27-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,27-Mar-19,27-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,28-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,28-Mar-19,28-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,29-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,29-Mar-19,29-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,30-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,30-Mar-19,30-Mar-19,,,
Dulang,DULG-A007-TS,W-A-07,125.94,31-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,31-Mar-19,31-Mar-19,,,
Dulang,DULG-A010S02-SS,W-A-10S,110.57,14-Mar-19,5,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,14-Mar-19,14-Mar-19,,,
Dulang,DULG-A010S02-SS,W-A-10S,110.57,20-Mar-19,10,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,20-Mar-19,20-Mar-19,,,
Dulang,DULG-A010S02-SS,W-A-10S,110.57,24-Mar-19,2,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,24-Mar-19,24-Mar-19,,,
Dulang,DULG-A012S01-TS,W-A-12S,69.2,20-Mar-19,10,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,20-Mar-19,20-Mar-19,,,
Dulang,DULG-A027-LS,W-A-27L,76.85,12-Mar-19,11,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,12-Mar-19,12-Mar-19,,,
Dulang,DULG-A027-LS,W-A-27L,76.85,20-Mar-19,10,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,20-Mar-19,20-Mar-19,,,
Dulang,DULG-A028S01-TS,W-A-28S,98.76,16-Mar-19,2,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,16-Mar-19,16-Mar-19,,,
Dulang,DULG-B001-SS,W-B-01S,366.77,13-Mar-19,3,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,13-Mar-19,13-Mar-19,,,
Dulang,DULG-B004-SS,W-B-04S,223.83,12-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,12-Mar-19,12-Mar-19,,,
Dulang,DULG-B004-SS,W-B-04S,223.83,13-Mar-19,16,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,13-Mar-19,13-Mar-19,,,
Dulang,DULG-B004-SS,W-B-04S,223.83,14-Mar-19,6,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,14-Mar-19,14-Mar-19,,,
Dulang,DULG-B004-SS,W-B-04S,223.83,15-Mar-19,3,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,15-Mar-19,15-Mar-19,,,
Dulang,DULG-B004-SS,W-B-04S,223.83,16-Mar-19,1.5,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,16-Mar-19,16-Mar-19,,,
Dulang,DULG-B004-SS,W-B-04S,223.83,20-Mar-19,4.5,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,20-Mar-19,20-Mar-19,,,
Dulang,DULG-B004-SS,W-B-04S,223.83,22-Mar-19,0.5,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,22-Mar-19,22-Mar-19,,,
Dulang,DULG-D029-TS,W-D-29,310.84,20-Feb-19,18,Well quit due to FCV GLV fluctuating,I,U,W,B,G,20-Feb-19,20-Feb-19,,,
Dulang,DULG-B011-SS,W-B-11S,268.78,12-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,12-Mar-19,12-Mar-19,,,
Dulang,DULG-B011-SS,W-B-11S,268.78,13-Mar-19,24,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,13-Mar-19,13-Mar-19,,,
Dulang,DULG-B011-SS,W-B-11S,268.78,14-Mar-19,5,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,14-Mar-19,14-Mar-19,,,
Dulang,DULG-B011-SS,W-B-11S,268.78,15-Mar-19,3,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,15-Mar-19,15-Mar-19,,,
Dulang,DULG-B011-SS,W-B-11S,268.78,20-Mar-19,5,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,20-Mar-19,20-Mar-19,,,
Dulang,DULG-B014-SS,W-B-14S,243.49,12-Mar-19,2,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,12-Mar-19,12-Mar-19,,,
Dulang,DULG-B018-SS,W-B-18S,782.32,12-Mar-19,3,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,12-Mar-19,12-Mar-19,,,
Dulang,DULG-B018-SS,W-B-18S,782.32,13-Mar-19,1,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,13-Mar-19,13-Mar-19,,,
Dulang,DULG-B018-SS,W-B-18S,782.32,14-Mar-19,16,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,14-Mar-19,14-Mar-19,,,
Dulang,DULG-B018-SS,W-B-18S,782.32,15-Mar-19,2,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,15-Mar-19,15-Mar-19,,,
Dulang,DULG-B018-SS,W-B-18S,782.32,20-Mar-19,8.5,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,20-Mar-19,20-Mar-19,,,
Dulang,DULG-C001-LS,W-C-01L,358.51,14-Feb-19,15,Shut in well due to leak found at tubing hanger ring gasket,I,U,W,B,S,14-Feb-19,14-Feb-19,,,
Dulang,DULG-B020-SS,W-B-20S,404.26,13-Mar-19,15,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,13-Mar-19,13-Mar-19,,,
Dulang,DULG-B020-SS,W-B-20S,404.26,14-Mar-19,1,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,14-Mar-19,14-Mar-19,,,
Dulang,DULG-B021-LS,W-B-21L,91.85,29-Mar-19,1,Well quit - apply gas lift,I,U,W,A,C,29-Mar-19,29-Mar-19,,,
Dulang,DULG-B022-LS,W-B-22L,170.92,11-Mar-19,2,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,11-Mar-19,11-Mar-19,,,
Dulang,DULG-B024S02-TS,W-B-24S,104.69,12-Mar-19,1,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,12-Mar-19,12-Mar-19,,,
Dulang,DULG-C001-LS,W-C-01L,274.03,12-Mar-19,3,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,12-Mar-19,12-Mar-19,,,
Dulang,DULG-C001-LS,W-C-01L,274.03,20-Mar-19,5,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,20-Mar-19,20-Mar-19,,,
Dulang,DULG-C001-LS,W-C-01L,274.03,22-Mar-19,15,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",I,U,W,A,D,22-Mar-19,22-Mar-19,,,
